73859527200;73859527359;Ростелеком;Rostelekom;
73859528100;73859528199;Ростелеком;Rostelekom;
73859529300;73859529459;Ростелеком;Rostelekom;
73859530300;73859530399;Ростелеком;Rostelekom;
73859531110;73859531159;Ростелеком;Rostelekom;
73859531200;73859531299;Ростелеком;Rostelekom;
73859532300;73859532399;Ростелеком;Rostelekom;
73859533300;73859533459;Ростелеком;Rostelekom;
73859534300;73859534399;Ростелеком;Rostelekom;
73859535400;73859535527;Ростелеком;Rostelekom;
73859538300;73859538563;Ростелеком;Rostelekom;
73859538564;73859538599;Ростелеком;Rostelekom;
73859538600;73859538627;Ростелеком;Rostelekom;
73859540000;73859546099;Ростелеком;Rostelekom;
73859552000;73859553999;Ростелеком;Rostelekom;
73859555000;73859555000;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555001;73859555110;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555111;73859555111;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555112;73859555221;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555222;73859555222;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555223;73859555249;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555250;73859555744;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555745;73859555776;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555777;73859555777;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555778;73859555887;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555888;73859555888;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555889;73859555998;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859555999;73859555999;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859566000;73859566999;Дианэт;Dianet;
73859570000;73859570899;Ростелеком;Rostelekom;
73859571000;73859571199;Ростелеком;Rostelekom;
73859571200;73859571699;Ростелеком;Rostelekom;
73859571700;73859571999;Ростелеком;Rostelekom;
73859572000;73859572499;Российские железные дороги;Rossiiskie zheleznye dorogi;
73859572700;73859572999;Ростелеком;Rostelekom;
73859573000;73859573999;Ростелеком;Rostelekom;
73859574000;73859574299;Ростелеком;Rostelekom;
73859574300;73859574880;Ростелеком;Rostelekom;
73859575000;73859576399;Ростелеком;Rostelekom;
73859576400;73859576603;Ростелеком;Rostelekom;
73859576604;73859576999;Ростелеком;Rostelekom;
73859577000;73859577999;Ростелеком;Rostelekom;
73859578000;73859578979;Ростелеком;Rostelekom;
73859579100;73859579999;Ростелеком;Rostelekom;
73859599000;73859599899;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859599900;73859599999;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73859621100;73859621995;Ростелеком;Rostelekom;
73859622100;73859622387;Ростелеком;Rostelekom;
73859623100;73859623495;Ростелеком;Rostelekom;
73859630200;73859630319;Ростелеком;Rostelekom;
73859631300;73859631399;Ростелеком;Rostelekom;
73859632500;73859632667;Ростелеком;Rostelekom;
73859632668;73859632691;Ростелеком;Rostelekom;
73859633300;73859633467;Ростелеком;Rostelekom;
73859634500;73859634699;Ростелеком;Rostelekom;
73859635100;73859635219;Ростелеком;Rostelekom;
73859636300;73859636491;Ростелеком;Rostelekom;
73859636492;73859636515;Ростелеком;Rostelekom;
73859637300;73859637443;Ростелеком;Rostelekom;
73859637444;73859637467;Ростелеком;Rostelekom;
73859638300;73859638515;Ростелеком;Rostelekom;
73859638516;73859638539;Ростелеком;Rostelekom;
73859639300;73859639419;Ростелеком;Rostelekom;
73859643600;73859643719;Ростелеком;Rostelekom;
73859644700;73859644799;Ростелеком;Rostelekom;
73859644900;73859644959;Ростелеком;Rostelekom;
73859645700;73859645799;Ростелеком;Rostelekom;
73859645900;73859645959;Ростелеком;Rostelekom;
73859721400;73859722999;Ростелеком;Rostelekom;
73859723140;73859723607;Ростелеком;Rostelekom;
73859724300;73859724539;Ростелеком;Rostelekom;
73859724540;73859724587;Ростелеком;Rostelekom;
73859725300;73859725419;Ростелеком;Rostelekom;
73859725420;73859725443;Ростелеком;Rostelekom;
73859726310;73859726359;Ростелеком;Rostelekom;
73859727300;73859727399;Ростелеком;Rostelekom;
73859728310;73859728359;Ростелеком;Rostelekom;
73859729410;73859729459;Ростелеком;Rostelekom;
73859821000;73859821919;Ростелеком;Rostelekom;
73859822000;73859822999;Ростелеком;Rostelekom;
73859823300;73859823995;Ростелеком;Rostelekom;
73859824300;73859824707;Ростелеком;Rostelekom;
73859825300;73859825459;Ростелеком;Rostelekom;
73859826300;73859826499;Ростелеком;Rostelekom;
73859827300;73859827611;Ростелеком;Rostelekom;
73859828100;73859828199;Ростелеком;Rostelekom;
73859828300;73859828499;Ростелеком;Rostelekom;
73859828600;73859828839;Ростелеком;Rostelekom;
73859828910;73859828959;Ростелеком;Rostelekom;
73859829300;73859829675;Ростелеком;Rostelekom;
73859829676;73859829699;Ростелеком;Rostelekom;
73859921100;73859921995;Ростелеком;Rostelekom;
73859922000;73859922999;Ростелеком;Rostelekom;
73859923300;73859923459;Ростелеком;Rostelekom;
73859924100;73859924171;Ростелеком;Rostelekom;
73859924300;73859924515;Ростелеком;Rostelekom;
73859925300;73859925499;Ростелеком;Rostelekom;
73859925510;73859925559;Ростелеком;Rostelekom;
73859926100;73859926411;Ростелеком;Rostelekom;
73859927300;73859927667;Ростелеком;Rostelekom;
73859928300;73859928399;Ростелеком;Rostelekom;
73859928410;73859928459;Ростелеком;Rostelekom;
73859929260;73859929667;Ростелеком;Rostelekom;
73882220000;73882229999;Ростелеком;Rostelekom;
73882230000;73882232999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73882233300;73882233399;Дианэт;Dianet;
73882235000;73882235199;Стелла Коммьюникейшн;Stella Kommyunikeishn;
73882240000;73882250000;Ростелеком;Rostelekom;
73882251000;73882251999;Ростелеком;Rostelekom;
73882255500;73882255554;Дианэт;Dianet;
73882255555;73882255555;Ростелеком;Rostelekom;
73882255556;73882255599;Дианэт;Dianet;
73882259000;73882259999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73882260000;73882269999;Ростелеком;Rostelekom;
73882277700;73882277799;Ростелеком;Rostelekom;
73882291000;73882291600;Ростелеком;Rostelekom;
73882292000;73882292999;Ростелеком;Rostelekom;
73882293300;73882293499;Ростелеком;Rostelekom;
73882294000;73882294999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73882295000;73882295199;Ростелеком;Rostelekom;
73882296000;73882296799;Ростелеком;Rostelekom;
73882299000;73882299999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73882399990;73882399999;Ростелеком;Rostelekom;
73884021100;73884021120;Ростелеком;Rostelekom;
73884022000;73884022775;Ростелеком;Rostelekom;
73884023000;73884023399;Ростелеком;Rostelekom;
73884024300;73884024564;Ростелеком;Rostelekom;
73884025300;73884025516;Ростелеком;Rostelekom;
73884026300;73884026372;Ростелеком;Rostelekom;
73884026400;73884026699;Ростелеком;Rostelekom;
73884029001;73884029010;Ростелеком;Rostelekom;
73884077700;73884077799;Ростелеком;Rostelekom;
73884120000;73884129999;Ростелеком;Rostelekom;
73884177700;73884177799;Ростелеком;Rostelekom;
73884222000;73884223512;Ростелеком;Rostelekom;
73884224300;73884224399;Ростелеком;Rostelekom;
73884224500;73884224599;Ростелеком;Rostelekom;
73884224600;73884224699;Красноярское конструкторское бюро Искра;Krasnoyarskoe konstruktorskoe byuro Iskra;
73884226300;73884226499;Ростелеком;Rostelekom;
73884228300;73884228349;Ростелеком;Rostelekom;
73884228360;73884228399;Ростелеком;Rostelekom;
73884277700;73884277799;Ростелеком;Rostelekom;
73884320000;73884320099;Ростелеком;Rostelekom;
73884320600;73884320671;Ростелеком;Rostelekom;
73884321300;73884321499;Ростелеком;Rostelekom;
73884322000;73884323752;Ростелеком;Rostelekom;
73884324300;73884324449;Ростелеком;Rostelekom;
73884325300;73884325439;Ростелеком;Rostelekom;
73884326400;73884326599;Ростелеком;Rostelekom;
73884327300;73884327716;Ростелеком;Rostelekom;
73884328300;73884328399;Ростелеком;Rostelekom;
73884328410;73884328459;Ростелеком;Rostelekom;
73884329310;73884329359;Ростелеком;Rostelekom;
73884329511;73884329549;Ростелеком;Rostelekom;
73884377700;73884377799;Ростелеком;Rostelekom;
73884420000;73884420399;Ростелеком;Rostelekom;
73884420400;73884420499;Красноярское конструкторское бюро Искра;Krasnoyarskoe konstruktorskoe byuro Iskra;
73884421000;73884425599;Ростелеком;Rostelekom;
73884425600;73884425615;Ростелеком;Rostelekom;
73884427300;73884427399;Ростелеком;Rostelekom;
73884427600;73884427916;Ростелеком;Rostelekom;
73884428000;73884428099;Ростелеком;Rostelekom;
73884428195;73884428599;Ростелеком;Rostelekom;
73884428800;73884428943;Ростелеком;Rostelekom;
73884429100;73884429804;Ростелеком;Rostelekom;
73884477700;73884477799;Ростелеком;Rostelekom;
73884520000;73884520199;Ростелеком;Rostelekom;
73884520200;73884520299;Ростелеком;Rostelekom;
73884521100;73884521540;Ростелеком;Rostelekom;
73884522000;73884522999;Ростелеком;Rostelekom;
73884523300;73884523411;Ростелеком;Rostelekom;
73884523412;73884523427;Ростелеком;Rostelekom;
73884523428;73884523749;Ростелеком;Rostelekom;
73884523800;73884523849;Ростелеком;Rostelekom;
73884524300;73884524499;Ростелеком;Rostelekom;
73884525300;73884525499;Ростелеком;Rostelekom;
73884526300;73884526799;Ростелеком;Rostelekom;
73884527300;73884527419;Ростелеком;Rostelekom;
73884527420;73884527449;Ростелеком;Rostelekom;
73884528300;73884528499;Ростелеком;Rostelekom;
73884529300;73884529467;Ростелеком;Rostelekom;
73884529468;73884529499;Ростелеком;Rostelekom;
73884577700;73884577799;Ростелеком;Rostelekom;
73884620000;73884620019;Ростелеком;Rostelekom;
73884620020;73884620119;Красноярское конструкторское бюро Искра;Krasnoyarskoe konstruktorskoe byuro Iskra;
73884622000;73884622970;Ростелеком;Rostelekom;
73884623000;73884623900;Ростелеком;Rostelekom;
73884624300;73884624799;Ростелеком;Rostelekom;
73884625000;73884625047;Ростелеком;Rostelekom;
73884628311;73884628374;Ростелеком;Rostelekom;
73884677700;73884677799;Ростелеком;Rostelekom;
73884720000;73884720199;Ростелеком;Rostelekom;
73884720200;73884720299;Красноярское конструкторское бюро Искра;Krasnoyarskoe konstruktorskoe byuro Iskra;
73884721300;73884721468;Ростелеком;Rostelekom;
73884722000;73884723047;Ростелеком;Rostelekom;
73884723100;73884723195;Ростелеком;Rostelekom;
73884723310;73884723499;Ростелеком;Rostelekom;
73884724300;73884724443;Ростелеком;Rostelekom;
73884724700;73884724795;Ростелеком;Rostelekom;
73884725300;73884725499;Ростелеком;Rostelekom;
73884726300;73884726565;Ростелеком;Rostelekom;
73884726566;73884726599;Ростелеком;Rostelekom;
73884727300;73884727399;Ростелеком;Rostelekom;
73884728300;73884728499;Ростелеком;Rostelekom;
73884728500;73884728599;Ростелеком;Rostelekom;
73884729300;73884729309;Ростелеком;Rostelekom;
73884729311;73884729419;Ростелеком;Rostelekom;
73884729500;73884729629;Ростелеком;Rostelekom;
73884777700;73884777799;Ростелеком;Rostelekom;
73884820000;73884820199;Ростелеком;Rostelekom;
73884821300;73884821435;Ростелеком;Rostelekom;
73884821460;73884821499;Ростелеком;Rostelekom;
73884822000;73884823224;Ростелеком;Rostelekom;
73884823300;73884823399;Ростелеком;Rostelekom;
